OBJNAME,RA,DEC,Z,constellation
SDSS J094925.29+442019.9,147.35541666666663,44.338861111111115,1.593e-02,Ursa Major
SDSS J092456.60+411422.0,141.23583333333335,41.239472222222226,2.780e-02,Lynx
SDSS J080352.88+263652.8,120.97037499999999,26.614694444444446,2.042e-02,Cancer
SDSS J094942.99+442650.5,147.42916666666665,44.44741666666666,1.597e-02,Ursa Major
SDSS J085235.83+371046.8,133.14929166666667,37.17969444444444,2.643e-02,Lynx
SDSS J091901.13+491615.3,139.75474999999997,49.270944444444446,2.909e-02,Ursa Major
SDSS J095716.97+440027.5,149.3207083333333,44.007666666666665,1.704e-02,Ursa Major
SDSS J095741.84+445202.1,149.42437499999997,44.86727777777778,2.527e-02,Ursa Major
SDSS J085137.79+361844.7,132.9075,36.312444444444445,6.639e-03,Lynx
WISEA J090611.79+471105.0,136.54891666666666,47.184638888888884,2.657e-02,Ursa Major
SDSS J080953.50+291705.0,122.47295833333334,29.284722222222225,2.813e-02,Cancer
SDSS J093925.46+060325.0,144.85608333333332,6.0569444444444445,2.884e-02,Hydra
WISEA J105702.10+065514.7,164.25887499999996,6.9206111111111115,2.225e-02,Leo
SDSS J094555.88+050258.3,146.4828333333333,5.049555555555555,1.234e-02,Sextans
SDSS J110253.72+072052.3,165.72387499999996,7.3478611111111105,2.966e-02,Leo
SDSS J095043.29+045703.2,147.68041666666667,4.950916666666667,2.407e-02,Sextans
SDSS J101618.51+064227.1,154.07716666666667,6.7075555555555555,2.827e-02,Leo
SDSS J094221.50+055943.6,145.58962499999996,5.995472222222222,1.948e-02,Sextans
SDSS J103438.78+070153.5,158.661625,7.031583333333333,1.257e-02,Leo
SDSS J094302.17+050144.4,145.7590833333333,5.029027777777777,6.549e-03,Sextans
SDSS J105237.95+070141.4,163.15816666666666,7.028222222222222,2.166e-02,Leo
SDSS J101155.76+503430.5,152.98237499999996,50.57516666666667,2.534e-02,Ursa Major
SDSS J110819.88+533627.3,167.08308333333332,53.60772222222222,3.949e-03,Ursa Major
WISEA J130427.10+553534.0,196.11287499999997,55.59277777777778,2.692e-02,Ursa Major
WISEA J110533.48+071516.0,166.38954166666667,7.254388888888889,1.764e-02,Leo
WISEA J130429.56+553734.1,196.12316666666663,55.626194444444444,2.861e-02,Ursa Major
WISEA J132513.22+535113.0,201.30529166666665,53.85347222222222,2.525e-02,Ursa Major
SDSS J150842.21+465425.1,227.17599999999996,46.90694444444444,6.428e-03,Boötes
WISEA J155659.42+403636.5,239.24762499999997,40.61016666666667,2.580e-02,Hercules
SDSS J140321.45+580403.4,210.83941666666664,58.06761111111111,2.311e-03,Ursa Major
SDSS J085248.54+035531.7,133.20225,3.9255,2.800e-02,Hydra
SDSS J083534.27+034018.4,128.89279166666665,3.6718055555555553,1.311e-02,Hydra
SDSS J082217.98+031829.0,125.57495833333333,3.3080555555555553,1.362e-02,Hydra
SDSS J152050.50+493048.5,230.21041666666667,49.5135,1.512e-02,Boötes
SDSS J082342.33+293015.6,125.92641666666665,29.504333333333335,2.558e-02,Cancer
SDSS J085243.05+384339.5,133.17941666666667,38.72766666666667,1.344e-02,Lynx
SDSS J091441.22+063350.2,138.67174999999997,6.563944444444444,2.035e-02,Cancer
SDSS J090328.85+411239.9,135.87020833333335,41.211083333333335,2.697e-02,Lynx
SDSS J082939.90+310437.9,127.41629166666662,31.077222222222222,7.190e-03,Cancer
SDSS J091218.41+422518.1,138.0767083333333,42.421749999999996,5.987e-03,Lynx
SDSS J080929.94+254947.4,122.37475,25.82986111111111,2.485e-02,Cancer
SDSS J085025.18+323718.7,132.605,32.621916666666664,7.409e-03,Cancer
SDSS J091820.80+063036.7,139.58670833333332,6.510222222222223,2.035e-02,Cancer
SDSS J085817.64+383844.5,134.57349999999997,38.64572222222222,2.584e-02,Lynx
SDSS J095728.89+074044.1,149.37041666666664,7.678916666666667,2.168e-02,Leo
SDSS J101020.52+074513.6,152.58570833333332,7.753722222222223,4.270e-03,Leo
WISEA J151330.21+405242.3,228.37591666666665,40.878416666666666,2.891e-02,Boötes
SDSS J081542.09+250646.3,123.925375,25.11288888888889,1.555e-02,Cancer
SDSS J080826.31+233735.2,122.10962499999997,23.626472222222223,1.553e-02,Cancer
SDSS J081426.71+244404.6,123.61133333333332,24.734638888888888,1.355e-02,Cancer
WISEA J130240.76+502624.5,195.66991666666664,50.44013888888889,2.351e-02,Canes Venatici
SDSS J094402.90+092227.1,146.01212499999997,9.374194444444445,1.031e-02,Leo
SDSS J114754.72+582151.3,176.97799999999998,58.36427777777778,4.588e-03,Ursa Major
WISEA J143520.93+511136.0,218.83724999999998,51.19333333333333,2.698e-02,Boötes
SDSS J115152.53+561707.2,177.96887499999997,56.28536111111111,1.801e-02,Ursa Major
WISEA J143320.56+403300.6,218.33554166666664,40.55019444444444,1.815e-02,Boötes
SDSS J155309.43+440249.3,238.28929166666663,44.04705555555555,8.643e-03,Hercules
WISEA J114504.39+193414.4,176.2683333333333,19.570666666666668,2.154e-02,Leo
WISEA J132219.49+022514.9,200.58116666666666,2.42075,2.036e-02,Virgo
SDSS J103525.10+031739.9,158.854625,3.2944166666666663,1.888e-02,Sextans
WISEA J122456.15+024548.0,186.23395833333333,2.7633055555555557,2.636e-02,Virgo
SDSS J080712.41+395150.1,121.80175,39.86388888888889,1.328e-02,Lynx
SDSS J110153.05+034337.5,165.47108333333333,3.7271111111111113,2.524e-02,Leo
SDSS J090202.57+033525.5,135.51070833333333,3.5904444444444445,2.582e-02,Hydra
SDSS J105407.32+045624.6,163.5305,4.940194444444445,1.971e-02,Leo
SDSS J081747.38+415858.3,124.4474583333333,41.98286111111111,1.887e-02,Lynx
SDSS J100704.47+050024.6,151.76866666666663,5.006833333333334,5.767e-03,Sextans
SDSS J093814.90+040909.4,144.5620833333333,4.152638888888889,2.343e-02,Hydra
SDSS J153438.51+591021.2,233.66045833333328,59.17258333333333,1.012e-02,Draco
SDSS J100217.15+045739.2,150.57179166666663,4.960888888888889,1.309e-02,Sextans
SDSS J093115.94+043733.4,142.81645833333334,4.625972222222223,1.792e-02,Hydra
SDSS J103926.87+053346.2,159.86199999999997,5.562861111111111,2.854e-02,Sextans
SDSS J105356.27+600242.9,163.48449999999997,60.04527777777778,4.224e-03,Ursa Major
SDSS J110412.70+041949.9,166.0529583333333,4.330555555555556,2.026e-02,Leo
SDSS J085012.38+032751.1,132.551625,3.464194444444445,1.362e-02,Hydra
SDSS J085159.45+023236.3,132.99774999999997,2.5434444444444444,2.848e-02,Hydra
SDSS J094108.17+043435.4,145.2840833333333,4.576527777777778,2.767e-02,Hydra
SDSS J092751.00+032825.3,141.96249999999998,3.4736944444444444,1.765e-02,Hydra
SDSS J122328.31+653324.0,185.86841666666663,65.55672222222222,9.270e-03,Draco
SDSS J110149.84+052049.8,165.45774999999998,5.347166666666666,2.576e-02,Leo
SDSS J102515.69+050725.9,156.315375,5.123916666666666,2.849e-02,Sextans
SDSS J085548.98+034041.0,133.9540833333333,3.6780555555555554,2.783e-02,Hydra
SDSS J094842.05+034124.2,147.17520833333333,3.6900833333333334,1.007e-02,Sextans
SDSS J092342.70+032200.6,140.92791666666665,3.366861111111111,1.170e-02,Hydra
SDSS J092711.05+031837.8,141.7960833333333,3.3105277777777777,1.177e-02,Hydra
2MASS J10324784+0411450,158.1993333333333,4.195972222222222,2.985e-02,Sextans
WISEA J080831.35+373511.0,122.13062499999997,37.58658333333334,2.189e-02,Lynx
2MASS J11595084+6325367,179.96166666666664,63.42633333333333,4.443e-03,Ursa Major
SDSS J134646.16+605912.1,206.69241666666665,60.986666666666665,5.772e-03,Ursa Major
SDSS J134856.59+610757.1,207.23595833333331,61.13247222222222,6.219e-03,Ursa Major
SDSS J082336.81+415016.0,125.9034583333333,41.83777777777778,1.345e-02,Lynx
SDSS J081356.76+390611.0,123.48662499999998,39.10308333333334,1.823e-02,Lynx
SDSS J080419.32+374234.0,121.08066666666664,37.70941666666667,1.882e-02,Lynx
2MASS J09260702+5044547,141.52908333333332,50.7485,1.427e-02,Ursa Major
SDSS J134625.62+604441.5,206.60679166666665,60.74483333333333,5.178e-03,Ursa Major
SDSS J101627.23+612750.6,154.11350000000002,61.464083333333335,2.381e-02,Ursa Major
SDSS J120230.73+614718.1,180.62804166666663,61.78836111111111,2.015e-02,Ursa Major
SDSS J092701.55+502300.8,141.7565,50.38355555555555,2.701e-02,Ursa Major
2MASS J08484903+4617438,132.20425,46.29547222222222,2.366e-02,Lynx
SDSS J113102.13+621443.0,172.75954166666668,62.245,9.131e-03,Ursa Major
KUG 0940+544,146.07129166666664,54.19136111111111,5.408e-03,Ursa Major
SDSS J084150.80+435852.1,130.46170833333332,43.98111111111111,2.880e-02,Lynx
2MASS J09021555+4326073,135.56491666666665,43.43538888888889,2.570e-02,Lynx
WISEA J093639.38+482806.3,144.164,48.468472222222225,2.599e-02,Ursa Major
SDSS J121747.09+044658.8,184.44624999999996,4.783027777777778,2.338e-02,Virgo
SDSS J121830.09+041824.3,184.625375,4.306777777777778,1.908e-02,Virgo
SDSS J090139.32+421209.7,135.41391666666664,42.20272222222223,2.959e-02,Lynx
SDSS J091835.43+443548.7,139.64766666666668,44.59688888888889,1.421e-02,Ursa Major
SDSS J155609.90+475202.7,239.04129166666664,47.867472222222226,2.007e-02,Hercules
SDSS J111734.58+040525.5,169.39412499999997,4.090416666666666,2.703e-02,Leo
SDSS J084741.59+380358.3,131.92333333333332,38.06622222222222,1.729e-02,Lynx
WISEA J155700.86+474214.1,239.2534583333333,47.703944444444446,1.924e-02,Hercules
SDSS J152032.62+533112.5,230.13591666666665,53.52013888888889,1.999e-02,Draco
SDSS J155017.70+500555.7,237.57379166666666,50.09880555555556,1.263e-02,Hercules
SDSS J130125.04+042810.1,195.3543333333333,4.4694722222222225,2.365e-02,Virgo
SDSS J083926.16+402310.5,129.85904166666666,40.38625,2.385e-02,Lynx
SDSS J080957.64+303612.7,122.49016666666664,30.603555555555555,1.892e-02,Cancer
SDSS J085107.06+373900.4,132.7794583333333,37.65013888888889,1.725e-02,Lynx
SDSS J105132.92+570026.5,162.88724999999997,57.00738888888889,6.224e-03,Ursa Major
SDSS J103452.32+581637.2,158.71799999999996,58.277,2.725e-02,Ursa Major
SDSS J120858.72+584731.6,182.24466666666663,58.792138888888886,6.444e-03,Ursa Major
SDSS J100318.25+445225.3,150.82608333333334,44.87372222222222,1.150e-02,Ursa Major
SDSS J114711.93+585508.7,176.79975,58.91911111111111,8.282e-03,Ursa Major
SDSS J121048.59+584928.6,182.7024583333333,58.82461111111112,1.031e-02,Ursa Major
SDSS J120120.89+602015.1,180.337125,60.33752777777778,4.328e-03,Ursa Major
WISEA J115345.98+521553.1,178.44149999999996,52.26475,2.288e-02,Ursa Major
SDSS J102250.68+561932.1,155.7112083333333,56.325611111111115,1.294e-02,Ursa Major
WISEA J101455.31+562035.2,153.73049999999998,56.34319444444445,2.554e-02,Ursa Major
SDSS J104351.82+583839.0,160.9659583333333,58.644194444444445,3.912e-03,Ursa Major
WISEA J111408.88+583339.4,168.53716666666662,58.561138888888884,2.425e-02,Ursa Major
WISEA J142950.81+493752.4,217.46199999999996,49.63136111111111,7.894e-03,Boötes
SDSS J121431.63+495427.7,183.63179166666663,49.907694444444445,1.429e-02,Canes Venatici
2MASS J15372135+4153539,234.3390833333333,41.89830555555555,2.371e-02,Boötes
2MASS J12021406+5623570,180.55845833333333,56.399388888888886,1.938e-02,Ursa Major
2MASS J13404330+3933108,205.18041666666664,39.55294444444444,1.113e-02,Canes Venatici
SDSS J091852.59+343056.6,139.71916666666667,34.51572222222222,2.157e-02,Lynx
SDSS J091553.08+084955.9,138.97116666666665,8.832222222222223,2.863e-02,Cancer
SDSS J091356.06+084213.0,138.483625,8.703638888888888,2.830e-02,Cancer
SDSS J084834.99+304203.0,132.14583333333334,30.70086111111111,2.680e-02,Cancer
SDSS J090029.37+354840.6,135.12241666666665,35.811277777777775,1.021e-02,Lynx
SDSS J080921.64+053655.6,122.34016666666665,5.615444444444444,2.743e-02,Canis Minor
SDSS J150956.12+364958.8,227.4838333333333,36.83302777777778,2.306e-02,Boötes
SDSS J100922.01+403030.2,152.34175,40.50841666666667,2.398e-02,Leo Minor
SDSS J103935.54+415716.3,159.89812499999996,41.954527777777784,2.985e-02,Ursa Major
WISEA J121357.27+573517.4,183.48866666666663,57.58819444444445,4.248e-03,Ursa Major
WISEA J121217.55+571123.0,183.07316666666665,57.189722222222215,5.893e-03,Ursa Major
SDSS J091802.29+344702.7,139.50954166666668,34.78411111111111,2.180e-02,Lynx
SDSS J094817.21+091044.1,147.07170833333333,9.178944444444443,2.023e-02,Leo
WISEA J102740.68+443724.2,156.91949999999997,44.62338888888889,2.762e-02,Ursa Major
SDSS J121733.72+473306.8,184.39049999999997,47.55191666666666,2.468e-02,Canes Venatici
SDSS J121134.99+473927.1,182.89583333333331,47.657555555555554,2.508e-03,Canes Venatici
SDSS J082711.01+251435.2,126.79591666666663,25.24313888888889,6.508e-03,Cancer
SDSS J094740.34+345649.4,146.918125,34.94708333333333,1.566e-02,Leo Minor
WISEA J104152.58+113053.1,160.469125,11.51475,2.805e-02,Leo
SDSS J111445.01+123851.7,168.68758333333332,12.647694444444443,2.122e-03,Leo
SDSS J103456.12+112932.5,158.73387499999998,11.492388888888888,3.916e-03,Leo
2MASS J13082583+4658052,197.1077083333333,46.968222222222224,2.989e-02,Canes Venatici
SDSS J093039.29+350109.2,142.66375,35.01925,2.778e-02,Leo Minor
SDSS J083325.98+265113.9,128.35829166666667,26.85386111111111,1.187e-02,Cancer
SDSS J082857.18+254145.9,127.23829166666665,25.696083333333334,1.343e-02,Cancer
SDSS J125119.35+480144.3,192.830625,48.02897222222222,1.999e-02,Canes Venatici
IC 3041,183.17774999999997,12.762833333333333,5.829e-03,Virgo
SDSS J092657.99+100301.3,141.741625,10.05038888888889,1.775e-02,Leo
SDSS J094135.60+121156.7,145.398375,12.199111111111112,2.212e-02,Leo
SDSS J080225.66+501412.9,120.60695833333331,50.23694444444445,1.635e-02,Lynx
CGCG 061-050 NED02,135.77458333333334,10.142027777777777,2.967e-02,Cancer
SDSS J083538.90+081200.7,128.912125,8.200222222222221,2.955e-02,Cancer
SDSS J130731.10+122128.9,196.879625,12.358027777777778,2.242e-02,Virgo
SDSS J091549.45+093850.5,138.95608333333334,9.647361111111111,9.117e-03,Cancer
SDSS J152909.97+405424.9,232.29154166666663,40.90691666666667,8.808e-03,Boötes
SDSS J122318.74+072450.9,185.82812499999997,7.414138888888889,1.485e-02,Virgo
SDSS J080905.74+501206.7,122.27395833333331,50.201888888888895,1.667e-02,Lynx
SDSS J103253.17+130031.6,158.2215833333333,13.008805555555556,9.940e-03,Leo
WISEA J094106.87+113019.8,145.27841666666666,11.505694444444444,2.217e-02,Leo
IC 4034,195.08162499999997,37.046194444444446,2.809e-02,Canes Venatici
2MASS J15192934+5537591,229.8722083333333,55.63319444444444,2.705e-02,Draco
SDSS J124342.74+114055.4,190.92812499999997,11.682055555555555,2.867e-02,Virgo
WISEA J143239.41+121334.3,218.1642083333333,12.226138888888888,2.513e-02,Boötes
SDSS J155701.55+300528.9,239.25645833333328,30.091388888888886,5.725e-03,Corona Borealis
WISEA J144632.22+324735.9,221.6342083333333,32.79333333333333,2.961e-02,Boötes
VCCA 026,185.51945833333332,7.739472222222222,4.257e-03,Virgo
SDSS J080924.77+522845.7,122.35324999999997,52.47938888888889,2.366e-02,Lynx
SDSS J081311.23+544240.8,123.29708333333333,54.71127777777778,2.441e-02,Lynx
WISEA J082155.96+563613.6,125.48304166666664,56.60375,2.924e-02,Lynx
WISEA J144932.20+114409.6,222.38416666666666,11.735999999999999,2.960e-02,Boötes
SDSS J121511.71+141738.9,183.79879166666666,14.294166666666667,2.728e-02,Coma Berenices
2MASS J08215765+5704529,125.49062499999998,57.08116666666667,2.646e-02,Lynx
2MASS J08104171+5605342,122.67329166666664,56.09294444444445,2.756e-02,Lynx
SDSS J080304.82+551608.9,120.770125,55.26913888888889,2.159e-02,Lynx
WISEA J142031.59+085904.5,215.13166666666666,8.98461111111111,2.877e-02,Boötes
SDSS J144312.16+121141.4,220.80070833333332,12.194861111111111,2.235e-02,Boötes
SDSS J081123.43+555026.6,122.84766666666665,55.840722222222226,2.335e-02,Lynx
WISEA J081907.21+550508.0,124.78008333333332,55.08558333333333,2.802e-02,Lynx
2MFGC 11473 NED01,212.25799999999998,7.139916666666667,1.984e-02,Virgo
SDSS J142553.58+062712.0,216.47329166666663,6.4533611111111115,2.522e-02,Virgo
SDSS J142914.29+063210.0,217.30958333333328,6.536111111111111,2.594e-02,Virgo
WISEA J121352.95+141312.6,183.47074999999998,14.220138888888888,2.471e-02,Coma Berenices
SDSS J082322.71+215810.8,125.84466666666665,21.969694444444443,1.552e-02,Cancer
SDSS J100000.54+352106.8,150.00229166666665,35.35191666666667,1.707e-02,Leo Minor
SDSS J091759.30+302547.4,139.49712499999998,30.429833333333335,2.384e-02,Cancer
WISEA J084904.91+255131.1,132.27054166666665,25.858666666666668,2.753e-02,Cancer
WISEA J110201.43+375913.1,165.50595833333333,37.98705555555556,2.863e-02,Ursa Major
SDSS J084820.16+262449.9,132.08404166666665,26.41386111111111,1.804e-02,Cancer
SDSS J083356.19+221440.5,128.48412499999998,22.244611111111112,1.531e-02,Cancer
SDSS J090420.64+295321.6,136.08599999999998,29.88936111111111,2.293e-02,Cancer
SDSS J092818.14+300845.8,142.075625,30.146055555555556,2.614e-02,Leo
SDSS J081746.00+224040.9,124.44166666666665,22.678055555555556,7.114e-03,Cancer
SDSS J081915.38+224214.1,124.8140833333333,22.703916666666665,7.084e-03,Cancer
SDSS J090959.69+272448.8,137.4987083333333,27.41358333333333,2.294e-02,Cancer
SDSS J095245.35+300200.3,148.18895833333332,30.033444444444445,2.130e-02,Leo
KUG 0944+306B NED02,146.88254166666667,30.398416666666666,1.711e-02,Leo
SDSS J135124.28+333033.2,207.8512083333333,33.50922222222222,1.519e-02,Canes Venatici
SDSS J091816.96+262805.9,139.57070833333333,26.468305555555553,2.529e-02,Cancer
SDSS J081625.01+191614.4,124.10420833333335,19.270694444444445,2.665e-02,Cancer
SDSS J091647.10+250316.1,139.19629166666667,25.0545,2.547e-02,Cancer
SDSS J090600.93+252233.6,136.50391666666664,25.37602777777778,9.176e-03,Cancer
SDSS J082738.55+211524.3,126.91062499999998,21.256777777777778,1.605e-02,Cancer
SDSS J084857.58+224318.8,132.2399583333333,22.721888888888888,2.753e-02,Cancer
SDSS J090600.92+252811.2,136.50387499999997,25.469805555555553,9.235e-03,Cancer
WISEA J080043.51+160201.8,120.18129166666665,16.033694444444446,1.516e-02,Cancer
SDSS J084738.75+231200.8,131.91145833333331,23.20025,2.568e-02,Cancer
WISEA J104609.20+374101.6,161.53845833333332,37.683749999999996,2.472e-02,Leo Minor
2MASS J13243670+2921057,201.152875,29.3515,7.922e-03,Canes Venatici
WISEA J142151.39+020152.5,215.4639583333333,2.0311666666666666,2.554e-02,Virgo
SDSS J094900.73+041811.2,147.25304166666666,4.303138888888888,2.041e-02,Sextans
WISEA J141637.62+050635.2,214.15679166666663,5.10975,2.468e-02,Virgo
SDSS J145612.11+054357.1,224.05049999999997,5.732527777777778,2.158e-02,Virgo
SDSS J134241.92+073057.8,205.67466666666664,7.5160833333333334,2.322e-02,Boötes
WISEA J122628.34+090111.1,186.61791666666664,9.019861111111112,2.507e-02,Virgo
SDSS J135633.07+083633.2,209.13783333333333,8.609222222222222,1.357e-02,Boötes
WISEA J144700.14+075444.6,221.75062499999996,7.912444444444445,2.819e-02,Boötes
SDSS J144351.31+075203.2,220.9638333333333,7.867583333333334,2.779e-02,Boötes
2MASS J14534042+0730316,223.41862499999996,7.508972222222222,2.915e-02,Boötes
WISEA J144757.22+084816.1,221.9885,8.804277777777779,2.832e-02,Boötes
WISEA J144156.08+084437.7,220.4837083333333,8.743833333333333,2.621e-02,Boötes
WISEA J123256.76+112324.4,188.23649999999998,11.390083333333333,2.500e-02,Virgo
SDSS J140501.34+103245.8,211.25562499999998,10.546055555555556,1.786e-02,Boötes
2MASS J14444544+0923146,221.18933333333328,9.387333333333332,2.838e-02,Boötes
WISEA J150701.11+090334.8,226.75466666666665,9.059972222222223,2.138e-02,Boötes
2MASS J15190773+0947324,229.7823333333333,9.792277777777779,2.205e-02,Serpens
SDSS J150024.51+111052.8,225.10212499999997,11.18136111111111,2.220e-02,Boötes
WISEA J100357.70+141317.4,150.99045833333332,14.221555555555556,2.948e-02,Leo
WISEA J100552.94+142033.0,151.47062499999998,14.342527777777779,2.829e-02,Leo
WISEA J100702.19+142131.4,151.75916666666666,14.358777777777778,2.850e-02,Leo
WISEA J100710.84+142641.6,151.79516666666663,14.444833333333333,2.957e-02,Leo
SDSS J091229.94+123511.6,138.12474999999998,12.586583333333333,1.634e-02,Cancer
WISEA J093445.57+134858.0,143.68975,13.816027777777778,2.567e-02,Leo
WISEA J144701.69+134145.3,221.75704166666665,13.695916666666667,2.922e-02,Boötes
